,study_id,title,type,enrollment_category,enrollment_subcategory,enrollment_value,category,category,group,group_description,value
9644,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P2,Intervention Group,5
9645,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P1,Control Group,4
9646,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P2,Intervention Group,1
9647,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P1,Control Group,11
9648,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P2,Intervention Group,2
9649,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P1,Control Group,4
9650,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),withdrawal reason,withdrawal reason,P2,Intervention Group,3
9651,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B1,Supportive Arm,0
9652,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B2,HCQ Arm,0
9653,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B3,Total,0
9654,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B1,Supportive Arm,180
9655,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B2,HCQ Arm,360
9656,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B3,Total,540
9657,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B1,Supportive Arm,0
9658,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B2,HCQ Arm,0
9659,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),age,age,B3,Total,0
9660,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),"sex: female, male","sex: female, male",B1,Supportive Arm,10
9661,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),"sex: female, male","sex: female, male",B2,HCQ Arm,24
9662,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),"sex: female, male","sex: female, male",B3,Total,34
9663,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),"sex: female, male","sex: female, male",B1,Supportive Arm,170
9664,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),"sex: female, male","sex: female, male",B2,HCQ Arm,336
9665,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),"sex: female, male","sex: female, male",B3,Total,506
9666,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),enrollment region,enrollment region,B1,Supportive Arm,180
9667,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),enrollment region,enrollment region,B2,HCQ Arm,360
9668,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking,None (Open Label),enrollment region,enrollment region,B3,Total,540
9669,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",milestone,milestone,P1,Control Group,180
9670,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",milestone,milestone,P2,Intervention Group,360
9671,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",milestone,milestone,P1,Control Group,151
9672,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",milestone,milestone,P2,Intervention Group,349
9673,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",milestone,milestone,P1,Control Group,29
9674,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",milestone,milestone,P2,Intervention Group,11
9675,22,Clearing the Fog: Is Hydroxychloroquine Effective in Reducing COVID-19 Progression,Interventional,study_design_info,masking_description,"Neither patients, nor investigators, nor statisticians were masked to treatment assignment. Lab staff who performed sampling for PCR, basic blood tests and other routine measurement were unaware of treatment information.",withdrawal reason,withdrawal reason,P1,Control Group,10
